URL, HTTP status code
https://www.nytimes.com/2023/05/19/us/politics/no-labels-president-manchin.html,200
https://www.nytimes.com/sitemap/2012/12/,200
https://www.nytimes.com/by/lisa-lerer,200
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F08%2Fnyregion%2Fnew-york-liberty-finals.html,200
https://www.nytimes.com/2023/10/02/world/europe/us-aid-ukraine-russia-war.html,200
https://www.nytimes.com/sitemap/2003/,200
https://www.nytimes.com/sitemap/2012/02/,200
https://www.nytimes.com/sitemap/1901/12/,200
https://www.nytimes.com/games-assets/v2/metadata/wordle-safari-pinned-tab.svg?v=v2410051249,403
https://www.nytimes.com/by/jill-cowan,200
https://www.nytimes.com/2023/10/04/magazine/esophagitis-allergic-inflammation.html,200
https://www.nytimes.com/sitemap/2012/04/,200
https://www.nytimes.com/2022/12/12/travel/maine-balsam-tippers.html,200
https://www.nytimes.com/sitemap/1899/,200
https://www.nytimes.com/sitemap/1859/,200
https://www.nytimes.com/2023/10/05/world/europe/ukraine-zelensky-elections-war.html,200
https://www.nytimes.com/sitemap/2016/05/,200
https://www.nytimes.com/interactive/2023/us/politics/presidential-candidates-2024.html,200
https://www.nytimes.com/sitemap/1941/,200
https://www.nytimes.com/2023/05/21/sports/wnba-superteams-draft-rookies-waived-cut.html,200
https://www.nytimes.com/section/science,200
https://www.nytimes.com/sitemap/2016/07/,200
https://www.nytimes.com/2023/10/02/us/politics/putin-ukraine-spy-united-states.html,200
https://www.nytimes.com/2023/10/07/arts/design/harry-smith-whitney-review-artist-collector.html,200
https://www.nytimes.com/sitemap/1891/,200
https://www.nytimes.com/sitemap/1860/,200
https://www.nytimes.com/sitemap/1928/,200
https://www.nytimes.com/2023/10/06/arts/design/hidden-art-nyc.html,200
https://www.nytimes.com/2023/07/22/business/economy/ups-teamsters-strike.html,200
https://www.nytimes.com/sitemap/2012/06/,200
https://www.nytimes.com/sitemap/1921/02/,200
https://www.nytimes.com/es/2023/10/04/espanol/amlo-blinken-mexico.html,200
https://www.nytimes.com/1994/11/30/nyregion/rap-artist-tupac-shakur-shot-in-robbery.html,200
https://www.nytimes.com/2023/05/09/world/middleeast/islamic-jihad-israel-gaza.html,200
https://www.nytimes.com/sitemap/1901/02/,200
https://www.nytimes.com/2023/04/08/world/middleeast/rockets-lebanon-hamas-hezbollah-israel.html,200
https://www.nytimes.com/1997/03/10/us/rapper-is-shot-to-death-in-echo-of-killing-6-months-ago.html,200
https://www.nytimes.com/es/2023/10/05/espanol/mexico-blinken-amlo.html,200
https://www.nytimes.com/sitemap/1921/08/,200
https://www.nytimes.com/video/science/earth/100000009099467/wild-animals-fear-humans-lions.html,200
https://www.nytimes.com/sitemap/2012/08/,200
https://www.nytimes.com/2023/10/02/travel/travel-wildfires-climate-change.html,200
https://www.nytimes.com/sitemap/1916/,200
https://www.nytimes.com/sitemap/1896/,200
https://www.nytimes.com/sitemap/1920/,200
https://www.nytimes.com/2023/10/07/realestate/dangerous-dog-in-my-building-what-can-i-do.html,200
https://www.nytimes.com/2023/10/01/world/europe/russia-ukraine-war.html,200
https://www.nytimes.com/sitemap/2016/09/,200
https://www.nytimes.com/section/food,200
https://www.nytimes.com/by/claire-fahy,200
https://www.nytimes.com/2023/10/05/us/politics/cornel-west-independent-presidential-race.html,200
https://www.nytimes.com/sitemap/1879/,200
https://www.nytimes.com/2023/06/05/us/politics/robert-f-kennedy-jr-twitter-2024.html,200
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F08%2Fworld%2Fasia%2Fafghanistan-earthquakes.html,200
https://www.nytimes.com/section/style,200
https://www.nytimes.com/2023/10/07/world/europe/russia-nuclear-threat-putin.html,200
https://www.nytimes.com/sitemap/2016/11/,200
https://www.nytimes.com/2023/10/07/world/europe/belgium-nature-preserve-eu-farm-policy.html,200
https://www.nytimes.com/sitemap/1979/,200
https://www.nytimes.com/sitemap/1884/,200
https://www.nytimes.com/2022/11/21/travel/wild-turkeys-mates.html,200
https://www.nytimes.com/sitemap/1904/,200
https://www.nytimes.com/2023/09/22/science/jellyfish-learning-neurons.html,200
https://www.nytimes.com/2023/09/19/us/texas-voting-rights-trial.html,200
https://www.nytimes.com/2023/09/08/podcasts/hard-fork-burning-man-musk-adl.html,200
https://www.nytimes.com/sitemap/1921/06/,200
https://www.nytimes.com/2023/09/20/us/michigan-uaw-strike-economy.html,200
https://www.nytimes.com/2023/10/08/world/middleeast/a-quick-look-at-hamas.html?smid=url-share,301
https://www.nytimes.com/sitemap/1901/07/,200
https://www.nytimes.com/2023/07/13/business/media/fran-drescher-screen-actors-guild.html,200
https://www.nytimes.com/sitemap/1921/09/,200
https://www.nytimes.com/es/2023/09/24/magazine/trabajo-infantil-riesgos.html,200
https://www.nytimes.com/2023/10/04/climate/global-flood-risks.html,200
https://www.nytimes.com/2023/10/06/podcasts/hard-fork-google-trial.html,200
https://www.nytimes.com/sitemap/thisweek/,200
https://www.nytimes.com/2023/10/05/t-magazine/victoria-hely-hutchinson-photography.html,200
https://www.nytimes.com/sitemap/2000/,200
https://www.nytimes.com/sitemap/1858/,200
https://www.nytimes.com/2023/10/06/us/politics/mike-lindell-mypillow-elections-lawsuit.html,200
https://www.nytimes.com/sitemap/2016/01/,200
https://www.nytimes.com/2023/10/05/us/politics/republicans-ukraine-aid.html,200
https://www.nytimes.com/2023/10/07/opinion/us-china-music-connection.html,200
https://www.nytimes.com/2023/02/27/world/asia/afghanistan-cold-malnutrition-crisis.html,200
https://www.nytimes.com/interactive/2023/08/18/us/politics/republican-candidates-2024-issues.html,200
https://www.nytimes.com/sitemap/1988/,200
https://www.nytimes.com/news-event/2024-election,200
https://www.nytimes.com/2023/10/07/theater/nicole-scherzinger-sunset-boulevard.html,200
https://www.nytimes.com/sitemap/1967/,200
https://www.nytimes.com/games/connections,200
https://www.nytimes.com/article/morocco-earthquake.html,200
https://www.nytimes.com/sitemap/2016/03/,200
https://www.nytimes.com/sitemap/1924/,200
https://www.nytimes.com/2023/10/03/travel/mexico-city-ice-cream.html,200
https://www.nytimes.com/sitemap/1960/,200
https://www.nytimes.com/es/2023/10/05/espanol/nuevo-chatgpt-ver-hablar.html,200
https://www.nytimes.com/2023/03/23/science/science-museums-online-collections.html,200
https://www.nytimes.com/es/2023/09/30/espanol/trump-tower-nueva-york.html,200
https://www.nytimes.com/sitemap/1997/09/,200
https://www.nytimes.com/2023/10/03/world/europe/germany-defense-ukraine-war-weapons.html,200
https://www.nytimes.com/by/stanley-reed,200
https://www.nytimes.com/sitemap/1901/09/,200
https://www.nytimes.com/2023/10/04/world/europe/barbie-russia-hollywood-ukraine-war.html,200
https://www.nytimes.com/live/2023/07/13/business/actors-strike-sag,200
https://www.nytimes.com/es/2023/09/26/espanol/desantis-guantanamo.html,200
https://www.nytimes.com/sitemap/1997/04/,200
https://www.nytimes.com/2023/10/03/climate/arizona-saudi-arabia-alfalfa-groundwater.html,200
https://www.nytimes.com/column/hard-fork,200
https://www.nytimes.com/interactive/2023/03/09/travel/things-to-do-nashville.html,200
https://www.nytimes.com/sitemap/1887/,200
https://www.nytimes.com/by/najim-rahim,200
https://www.nytimes.com/sitemap/2023/,200
https://www.nytimes.com/sitemap/2016/06/,200
https://www.nytimes.com/2023/10/07/us/politics/censorship-guantanamo-court.html,200
https://www.nytimes.com/sitemap/1955/,200
