URLs Downloaded, SizeKB, # of outlinks found, Content-type
https://www.nytimes.com/sitemap/1904/,72,39,text/html
https://www.nytimes.com/2023/09/22/science/jellyfish-learning-neurons.html,211,35,text/html
https://www.nytimes.com/2023/09/19/us/texas-voting-rights-trial.html,213,36,text/html
https://www.nytimes.com/2023/09/08/podcasts/hard-fork-burning-man-musk-adl.html,726,71,text/html
https://www.nytimes.com/sitemap/1921/06/,79,57,text/html
https://www.nytimes.com/2023/09/20/us/michigan-uaw-strike-economy.html,264,63,text/html
https://www.nytimes.com/sitemap/1901/07/,80,59,text/html
https://www.nytimes.com/2023/07/13/business/media/fran-drescher-screen-actors-guild.html,270,46,text/html
https://www.nytimes.com/sitemap/1921/09/,80,58,text/html
https://www.nytimes.com/es/2023/09/24/magazine/trabajo-infantil-riesgos.html,420,47,text/html
https://www.nytimes.com/2023/10/04/climate/global-flood-risks.html,207,40,text/html
https://www.nytimes.com/2023/10/06/podcasts/hard-fork-google-trial.html,728,73,text/html
https://www.nytimes.com/2023/10/05/t-magazine/victoria-hely-hutchinson-photography.html,254,41,text/html
https://www.nytimes.com/sitemap/thisweek/,763,1044,text/html
https://www.nytimes.com/sitemap/2000/,72,39,text/html
https://www.nytimes.com/sitemap/1858/,72,39,text/html
https://www.nytimes.com/2023/10/06/us/politics/mike-lindell-mypillow-elections-lawsuit.html,208,41,text/html
https://www.nytimes.com/sitemap/2016/01/,80,59,text/html
https://www.nytimes.com/2023/10/05/us/politics/republicans-ukraine-aid.html,233,42,text/html
https://www.nytimes.com/2023/10/07/opinion/us-china-music-connection.html,203,44,text/html
https://www.nytimes.com/2023/02/27/world/asia/afghanistan-cold-malnutrition-crisis.html,250,39,text/html
https://www.nytimes.com/interactive/2023/08/18/us/politics/republican-candidates-2024-issues.html,163,77,text/html
https://www.nytimes.com/sitemap/1988/,72,39,text/html
https://www.nytimes.com/news-event/2024-election,1077,92,text/html
https://www.nytimes.com/games/connections,8,11,text/html
https://www.nytimes.com/sitemap/1967/,72,39,text/html
https://www.nytimes.com/2023/10/07/theater/nicole-scherzinger-sunset-boulevard.html,234,46,text/html
https://www.nytimes.com/article/morocco-earthquake.html,306,47,text/html
https://www.nytimes.com/sitemap/2016/03/,80,59,text/html
https://www.nytimes.com/sitemap/1924/,72,39,text/html
https://www.nytimes.com/sitemap/1960/,72,39,text/html
https://www.nytimes.com/2023/10/03/travel/mexico-city-ice-cream.html,264,42,text/html
https://www.nytimes.com/es/2023/10/05/espanol/nuevo-chatgpt-ver-hablar.html,235,37,text/html
https://www.nytimes.com/2023/03/23/science/science-museums-online-collections.html,230,38,text/html
https://www.nytimes.com/es/2023/09/30/espanol/trump-tower-nueva-york.html,248,38,text/html
https://www.nytimes.com/sitemap/1997/09/,80,58,text/html
https://www.nytimes.com/2023/10/03/world/europe/germany-defense-ukraine-war-weapons.html,257,47,text/html
https://www.nytimes.com/by/stanley-reed,337,51,text/html
https://www.nytimes.com/sitemap/1901/09/,80,58,text/html
https://www.nytimes.com/2023/10/04/world/europe/barbie-russia-hollywood-ukraine-war.html,205,50,text/html
https://www.nytimes.com/live/2023/07/13/business/actors-strike-sag,1055,69,text/html
https://www.nytimes.com/es/2023/09/26/espanol/desantis-guantanamo.html,251,45,text/html
https://www.nytimes.com/sitemap/1997/04/,80,58,text/html
https://www.nytimes.com/2023/10/03/climate/arizona-saudi-arabia-alfalfa-groundwater.html,207,36,text/html
https://www.nytimes.com/column/hard-fork,383,50,text/html
https://www.nytimes.com/interactive/2023/03/09/travel/things-to-do-nashville.html,188,70,text/html
https://www.nytimes.com/sitemap/1887/,72,39,text/html
https://www.nytimes.com/by/najim-rahim,381,51,text/html
https://www.nytimes.com/sitemap/2023/,71,37,text/html
https://www.nytimes.com/sitemap/2016/06/,80,58,text/html
https://www.nytimes.com/2023/10/07/us/politics/censorship-guantanamo-court.html,221,37,text/html
https://www.nytimes.com/vi-assets/static-assets/ios-default-homescreen-57x57-43808a4cd5333b648057a01624d84960.png,1,0,image/png
https://www.nytimes.com/sitemap/1955/,72,39,text/html
https://www.nytimes.com/2023/07/15/us/politics/no-labels-presidential-run.html,225,43,text/html
https://www.nytimes.com/sitemap/1867/,72,39,text/html
https://www.nytimes.com/sitemap/1913/10/,80,59,text/html
https://www.nytimes.com/by/christina-goldbaum,346,51,text/html
https://www.nytimes.com/2023/10/08/us/puerto-rico-drivers-license-usa.html,209,37,text/html
https://www.nytimes.com/sitemap/1943/,72,39,text/html
https://www.nytimes.com/sitemap/1996/,72,39,text/html
https://www.nytimes.com/2023/10/07/nyregion/psychedelic-drugs-athenaeum-nyc.html,227,48,text/html
https://www.nytimes.com/interactive/2023/03/16/travel/things-to-do-taipei.html,188,71,text/html
https://www.nytimes.com/sitemap/1912/,72,39,text/html
https://www.nytimes.com/sitemap/2016/08/,80,59,text/html
https://www.nytimes.com/international/section/science,996,108,text/html
https://www.nytimes.com/2023/09/22/podcasts/breaking-bard-who-owns-your-face-gamer-news.html,690,71,text/html
https://www.nytimes.com/sitemap/1997/06/,80,58,text/html
https://www.nytimes.com/es/2023/09/17/espanol/glaciares-cambio-climatico.html,237,41,text/html
https://www.nytimes.com/2019/07/09/world/europe/greece-election-tsipras-austerity.html,226,41,text/html
https://www.nytimes.com/vi-assets/static-assets/ios-ipad-144x144-28865b72953380a40aa43318108876cb.png,3,0,image/png
https://www.nytimes.com/2023/10/01/world/europe/slovakia-election-fico-ukraine.html,224,46,text/html
https://www.nytimes.com/live/2023/10/07/world/israel-gaza-attack/photographs-and-videos-suggest-a-significant-number-of-casualties-in-sderot?smid=url-share,1857,107,text/html
https://www.nytimes.com/section/politics,778,61,text/html
https://www.nytimes.com/sitemap/1901/03/,80,59,text/html
https://www.nytimes.com/2016/06/25/world/europe/britain-brexit-european-union-referendum.html,431,70,text/html
https://www.nytimes.com/by/david-pierson,503,62,text/html
https://www.nytimes.com/es/2023/09/29/espanol/el-paso-texas-migrantes.html,226,33,text/html
https://www.nytimes.com/interactive/2023/02/16/travel/things-to-do-madrid.html,191,78,text/html
https://www.nytimes.com/sitemap/1900/,72,39,text/html
https://www.nytimes.com/2023/10/07/world/middleeast/israel-gaza-war-scene.html,232,45,text/html
https://www.nytimes.com/sitemap/1997/12/,80,59,text/html
https://www.nytimes.com/2023/10/02/science/bluewalker3-ast-spacemobile-astronomy.html,209,40,text/html
https://www.nytimes.com/sitemap/1875/,72,39,text/html
https://www.nytimes.com/sitemap/1931/,72,39,text/html
https://www.nytimes.com/2023/09/29/podcasts/all-gas-no-brakes-in-ai-metaverse-update-lessons-from-a-prompt-engineer.html,704,71,text/html
https://www.nytimes.com/2023/10/08/opinion/christopher-columbus-puerto-rico.html,216,57,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F07%2Fopinion%2Fgaza-israel-hamas.html,1,4,application/json
https://www.nytimes.com/sitemap/1913/02/,79,56,text/html
https://www.nytimes.com/international/section/world,1061,108,text/html
https://www.nytimes.com/sitemap/1976/,72,39,text/html
https://www.nytimes.com/section/arts,576,93,text/html
https://www.nytimes.com/sitemap/1890/,72,39,text/html
https://www.nytimes.com/2023/09/15/podcasts/hard-fork-google-walter-isaacson-elon-musk.html,622,72,text/html
https://www.nytimes.com/newsletters/signup/SC,81,29,text/html
https://www.nytimes.com/sitemap/1984/,72,39,text/html
https://www.nytimes.com/2023/10/07/nyregion/s-epatha-merkerson-chicago-med.html,217,36,text/html
https://www.nytimes.com/sitemap/1997/02/,79,56,text/html
https://www.nytimes.com/sitemap/1948/,72,39,text/html
https://www.nytimes.com/international/section/travel,746,94,text/html
https://www.nytimes.com/es/2023/09/19/espanol/f-35-jet-perdido.html,204,43,text/html
https://www.nytimes.com/section/world/asia,487,50,text/html
https://www.nytimes.com/2023/03/25/business/uaw-autoworkers-union-election.html,214,51,text/html
https://www.nytimes.com/interactive/2023/10/06/upshot/flashback.html,129,28,text/html
https://www.nytimes.com/sitemap/1901/05/,80,59,text/html
https://www.nytimes.com/by/juliette-gu-ron-gabrielle,369,49,text/html
https://www.nytimes.com/by/mike-baker,579,51,text/html
https://www.nytimes.com/sitemap/1901/11/,80,58,text/html
https://www.nytimes.com/section/health,809,106,text/html
https://www.nytimes.com/interactive/2023/09/15/business/uaw-strike-map.html,521,53,text/html
https://www.nytimes.com/es/2023/10/08/espanol/dalai-lama-mongolia-china.html,294,38,text/html
https://www.nytimes.com/es/2023/10/06/espanol/steve-bannon-partido-republicano.html,248,38,text/html
https://www.nytimes.com/column/frugal-traveler,258,49,text/html
https://www.nytimes.com/sitemap/1936/,72,39,text/html
https://www.nytimes.com/2023/10/07/style/plants-jobs-creative-dcareer.html,257,61,text/html
https://www.nytimes.com/sitemap/1997/10/,80,59,text/html
https://www.nytimes.com/sitemap/1863/,72,39,text/html
https://www.nytimes.com/2023/10/04/us/amazon-river-dolphins-dead-heat-drought.html,210,36,text/html
https://www.nytimes.com/es/2023/09/25/espanol/bard-google-gmail.html,226,38,text/html
https://www.nytimes.com/sitemap/1869/,72,39,text/html
https://www.nytimes.com/2023/10/08/opinion/climate-change-africa-debt.html,226,53,text/html
https://www.nytimes.com/sitemap/1855/,72,39,text/html
https://www.nytimes.com/2023/10/08/world/middleeast/hamas-military-gaza-explained.html,197,40,text/html
https://www.nytimes.com/sitemap/1913/12/,80,59,text/html
https://www.nytimes.com/sitemap/2019/,72,39,text/html
https://www.nytimes.com/2023/10/06/realestate/wedding-married-at-home.html,245,35,text/html
https://www.nytimes.com/2023/10/07/world/middleeast/israel-gaza-photos.html,359,37,text/html
https://www.nytimes.com/sitemap/1978/,71,37,text/html
https://www.nytimes.com/es/2023/10/06/espanol/republica-dominicana-deportar-haiti.html,242,42,text/html
https://www.nytimes.com/sitemap/1885/08/,80,59,text/html
https://www.nytimes.com/column/trilobites,297,51,text/html
https://www.nytimes.com/sitemap/1972/,72,39,text/html
https://www.nytimes.com/2023/10/07/opinion/kevin-mccarthy-speaker-democracy.html,212,40,text/html
https://www.nytimes.com/sitemap/1997/08/,80,59,text/html
https://www.nytimes.com/sitemap/1883/,72,39,text/html
https://www.nytimes.com/2023/01/02/travel/los-angeles-arcades.html,248,42,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F04%2Fworld%2Fasia%2Fmongolia-tibetan-buddhism-bogd.html,1,4,application/json
https://www.nytimes.com/es/2023/10/06/espanol/fentanilo-que-es.html,293,68,text/html
https://www.nytimes.com/2023/08/06/business/uaw-auto-workers-contract.html,212,46,text/html
https://www.nytimes.com/puzzles/spelling-bee,91,38,text/html
https://www.nytimes.com/sitemap/1901/01/,80,59,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F08%2Fus%2Fcrimecon-true-crime-idaho-murder-stacy-chapin.html,1,4,application/json
https://www.nytimes.com/2021/09/23/us/politics/israel-iron-dome-congress.html,225,49,text/html
https://www.nytimes.com/section/realestate,655,100,text/html
https://www.nytimes.com/2023/08/13/us/politics/trump-indictment-effect.html,421,75,text/html
https://www.nytimes.com/es/2023/10/03/espanol/trump-intervencion-militar-mexico.html,290,54,text/html
https://www.nytimes.com/2015/03/11/world/in-spain-rapid-rise-of-leftists-has-a-familiar-ring.html,207,38,text/html
https://www.nytimes.com/section/business/energy-environment,557,60,text/html
https://www.nytimes.com/2023/10/03/business/disney-world-kowabunga-water-slide-lawsuit.html,188,32,text/html
https://www.nytimes.com/sitemap/1992/,72,39,text/html
https://www.nytimes.com/sitemap/1997/05/,80,59,text/html
https://www.nytimes.com/issue/todayspaper/2023/10/07/todays-new-york-times,769,67,text/html
https://www.nytimes.com/2023/10/05/science/humans-lions-fear-sounds.html,279,34,text/html
https://www.nytimes.com/sitemap/1851/,69,31,text/html
https://www.nytimes.com/sitemap/1885/06/,80,58,text/html
https://www.nytimes.com/column/the-saturday-profile,571,53,text/html
https://www.nytimes.com/sitemap/1857/,72,39,text/html
https://www.nytimes.com/2023/10/08/world/middleeast/timeline-gaza-israel-attacks-hamas.html,208,42,text/html
https://www.nytimes.com/international/,778,146,text/html
https://www.nytimes.com/sitemap/2007/,72,39,text/html
https://www.nytimes.com/spotlight/wordle-review,438,48,text/html
https://www.nytimes.com/2023/10/07/world/middleeast/gaza-blockade-israel.html,190,40,text/html
https://www.nytimes.com/2023/09/19/business/economy/strike-autoworkers-labor.html,242,54,text/html
https://www.nytimes.com/sitemap/1966/,72,39,text/html
https://www.nytimes.com/2023/09/24/world/europe/italy-crabs-clams.html,252,34,text/html
https://www.nytimes.com/sitemap/1885/01/,80,59,text/html
https://www.nytimes.com/2023/10/03/science/new-york-raccoons-wildlife.html,258,36,text/html
https://www.nytimes.com/sitemap/1929/,72,39,text/html
https://www.nytimes.com/2023/10/07/world/middleeast/israel-netanyahu-hamas-attack.html,244,43,text/html
https://www.nytimes.com/sitemap/1997/07/,80,59,text/html
https://www.nytimes.com/sitemap/1871/,72,39,text/html
https://www.nytimes.com/spotlight/the-new-world-of-travel,471,67,text/html
https://www.nytimes.com/section/business/small-business,598,51,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F08%2F16%2Fbusiness%2Feconomy%2Funion-leaders-teamsters-uaw-hollywood.html,1,4,application/json
https://www.nytimes.com/interactive/2023/10/03/us/politics/mccarthy-house-speaker-vote-live.html,145,60,text/html
https://www.nytimes.com/es/2023/10/05/espanol/presidente-camara-representantes-estados-unidos.html,215,43,text/html
https://www.nytimes.com/2023/10/08/opinion/letters/israel-palestinian-hamas.html,187,34,text/html
https://www.nytimes.com/2020/11/04/technology/california-uber-lyft-prop-22.html,222,39,text/html
https://www.nytimes.com/2023/10/08/nyregion/nyc-hospitals-public-art.html,265,59,text/html
https://www.nytimes.com/by/the-new-york-times,249,48,text/html
https://www.nytimes.com/es/2023/09/18/espanol/mitt-romney-biografia-que-dice.html,217,36,text/html
https://www.nytimes.com/article/uaw-strike-explained-ford-stellantis-gm.html,202,40,text/html
https://www.nytimes.com/2023/09/13/style/group-text-thread-name.html,206,34,text/html
https://www.nytimes.com/live/2023/10/03/us/mccarthy-gaetz-speaker-news/far-right-republicans-have-a-history-of-antagonizing-mccarthy,1549,79,text/html
https://www.nytimes.com/2023/05/08/travel/el-rocio-pilgrimage-spain.html,287,42,text/html
https://www.nytimes.com/sitemap/1980/,72,39,text/html
https://www.nytimes.com/sitemap/1997/11/,80,58,text/html
https://www.nytimes.com/2023/10/07/us/migrants-chased-and-snared-in-razor-wire-a-rare-look-at-texas-border-tactics.html,301,46,text/html
https://www.nytimes.com/sitemap/2002/,72,39,text/html
https://www.nytimes.com/2022/12/07/science/oldest-dna-greenland-species.html,243,39,text/html
https://www.nytimes.com/section/world/australia,486,57,text/html
https://www.nytimes.com/sitemap/1885/11/,80,58,text/html
https://www.nytimes.com/sitemap/1954/,72,39,text/html
https://www.nytimes.com/2023/09/04/books/nonfiction-books-fall.html,385,76,text/html
https://www.nytimes.com/2023/10/03/opinion/teenage-twins-coming-of-age.html,203,37,text/html
https://www.nytimes.com/2023/09/13/business/economy/autoworkers-strike-biden.html,255,53,text/html
https://www.nytimes.com/sitemap/1964/,72,39,text/html
https://www.nytimes.com/2023/10/06/dining/pop-tarts-taste-tester.html,237,55,text/html
https://www.nytimes.com/interactive/2021/11/24/books/review/best-sellers-promo-for-front-copy2.html,53,11,text/html
https://www.nytimes.com/section/world/americas,580,54,text/html
https://www.nytimes.com/sitemap/2009/,72,39,text/html
https://www.nytimes.com/2023/10/05/health/heat-exposure-workers-osha.html,266,55,text/html
https://www.nytimes.com/sitemap/2014/,72,39,text/html
https://www.nytimes.com/2023/10/07/world/europe/russia-ukraine-war-odesa-ports.html,204,54,text/html
https://www.nytimes.com/sitemap/1885/05/,80,59,text/html
https://www.nytimes.com/sitemap/1895/,72,39,text/html
https://www.nytimes.com/2023/10/04/magazine/vacation-human-rights-ethics.html,233,33,text/html
https://www.nytimes.com/sitemap/1997/01/,80,59,text/html
https://www.nytimes.com/international/section/technology,934,79,text/html
https://www.nytimes.com/2023/09/28/business/economy/uaw-strike-dealerships-parts-suppliers.html,211,43,text/html
https://www.nytimes.com/es/2023/08/15/espanol/trump-acusaciones.html,507,73,text/html
https://www.nytimes.com/2023/10/04/world/americas/blinken-mexico-border.html,239,46,text/html
https://www.nytimes.com/2023/07/25/world/middleeast/israel-military-reservists-quit.html?searchResultPosition=2,184,37,text/html
